N,stdev,omniP,overallBF,oompcc,oomchance
1000,3,7.19E-30,4.47E+28,0.409666667,0
1000,3,5.28E-40,2.80E+38,0.411666667,0
1000,3,1.00E-29,4.85E+28,0.403,0
1000,3,3.36E-35,2.50E+33,0.418,0
1000,3,9.68E-24,1.40E+22,0.401666667,0
1000,3,6.17E-38,3.61E+36,0.414666667,0
1000,3,2.64E-27,1.46E+26,0.405333333,0
1000,3,1.20E-31,5.73E+29,0.408333333,0
1000,3,1.91E-30,5.89E+28,0.419,0
1000,3,1.16E-27,9.77E+25,0.401333333,0
1000,3,3.12E-26,2.06E+24,0.397333333,0
1000,3,7.36E-32,2.52E+30,0.406666667,0
1000,3,8.63E-35,8.18E+33,0.416333333,0
1000,3,3.65E-28,1.45E+26,0.413666667,0
1000,3,3.46E-26,1.52E+24,0.401666667,0
1000,3,6.03E-29,2.50E+27,0.403666667,0
1000,3,4.27E-36,3.65E+35,0.419,0
1000,3,3.65E-33,2.15E+32,0.408,0
1000,3,4.80E-34,3.54E+32,0.414,0
1000,3,4.28E-34,1.08E+33,0.412,0
1000,3,9.86E-23,1.06E+21,0.395666667,0
1000,3,1.46E-29,1.70E+28,0.401666667,0
1000,3,4.36E-22,1.21E+20,0.394333333,0
1000,3,9.50E-31,4.88E+29,0.417,0
1000,3,2.55E-35,3.01E+33,0.414333333,0
1000,3,6.00E-37,1.18E+36,0.413666667,0
1000,3,2.14E-32,1.63E+31,0.415666667,0
1000,3,4.06E-41,3.82E+39,0.419666667,0
1000,3,1.53E-52,9.17E+51,0.432,0
1000,3,6.89E-40,8.33E+39,0.425,0
1000,3,7.33E-31,1.12E+29,0.403,0
1000,3,7.53E-38,1.79E+37,0.412,0
1000,3,1.40E-31,3.48E+29,0.407333333,0
1000,3,1.91E-26,1.79E+24,0.401,0
1000,3,2.61E-38,8.36E+36,0.414333333,0
1000,3,5.00E-31,5.83E+29,0.414,0
1000,3,7.55E-35,2.13E+33,0.415,0
1000,3,6.39E-34,2.64E+32,0.412666667,0
1000,3,2.25E-33,1.44E+32,0.41,0
1000,3,3.08E-36,1.20E+35,0.416333333,0
1000,3,9.52E-36,8.63E+33,0.411666667,0
1000,3,6.84E-27,2.41E+25,0.402333333,0
1000,3,1.17E-26,4.54E+24,0.413,0
1000,3,4.02E-30,2.58E+28,0.411,0
1000,3,5.79E-26,3.23E+24,0.396333333,0
1000,3,3.89E-35,4.07E+33,0.419666667,0
1000,3,1.34E-25,4.59E+23,0.407333333,0
1000,3,1.93E-29,6.32E+28,0.407,0
1000,3,2.11E-39,5.59E+37,0.412333333,0
1000,3,1.46E-31,3.33E+30,0.411333333,0
1000,3,9.93E-43,2.09E+41,0.422333333,0
1000,3,1.78E-25,2.05E+23,0.400666667,0
1000,3,1.94E-33,1.38E+32,0.405333333,0
1000,3,9.20E-33,1.62E+31,0.416666667,0
1000,3,2.48E-25,1.59E+23,0.404666667,0
1000,3,5.35E-43,4.76E+42,0.425333333,0
1000,3,2.55E-25,1.14E+23,0.409333333,0
1000,3,2.41E-27,3.27E+25,0.408,0
1000,3,7.52E-36,9.64E+33,0.409333333,0
1000,3,7.04E-27,5.85E+24,0.402333333,0
1000,3,4.84E-25,5.18E+22,0.396666667,0
1000,3,4.52E-44,1.60E+43,0.421666667,0
1000,3,4.56E-33,2.97E+31,0.410333333,0
1000,3,1.02E-33,2.61E+32,0.415,0
1000,3,2.25E-29,2.56E+28,0.407333333,0
1000,3,1.32E-30,2.26E+28,0.404333333,0
1000,3,2.52E-33,6.67E+31,0.412,0
1000,3,5.43E-39,8.30E+37,0.417666667,0
1000,3,2.86E-35,7.46E+33,0.421666667,0
1000,3,2.95E-37,9.54E+35,0.408,0
1000,3,8.56E-36,2.90E+35,0.412666667,0
1000,3,3.38E-37,3.51E+35,0.418333333,0
1000,3,2.40E-28,4.86E+26,0.404333333,0
1000,3,6.48E-36,3.93E+34,0.411666667,0
1000,3,9.17E-36,6.28E+34,0.408333333,0
1000,3,4.02E-29,7.25E+26,0.411,0
1000,3,6.44E-27,1.65E+25,0.401,0
1000,3,1.84E-23,4.15E+21,0.399,0
1000,3,4.29E-36,2.07E+34,0.418,0
1000,3,1.37E-43,1.77E+43,0.426333333,0
1000,3,1.35E-30,1.71E+29,0.404333333,0
1000,3,1.51E-32,7.80E+30,0.403666667,0
1000,3,1.75E-35,6.59E+33,0.412666667,0
1000,3,2.33E-31,2.87E+29,0.406666667,0
1000,3,1.06E-43,1.33E+42,0.426333333,0
1000,3,5.56E-34,5.02E+32,0.411,0
1000,3,8.86E-39,6.60E+37,0.423,0
1000,3,1.07E-33,2.17E+31,0.407333333,0
1000,3,9.96E-34,1.69E+32,0.413,0
1000,3,4.24E-36,7.21E+34,0.419333333,0
1000,3,9.13E-37,9.99E+34,0.412,0
1000,3,5.79E-40,4.61E+38,0.417,0
1000,3,2.13E-35,7.58E+33,0.414333333,0
1000,3,2.23E-25,9.06E+23,0.399666667,0
1000,3,1.18E-39,2.50E+38,0.424666667,0
1000,3,8.04E-33,1.51E+31,0.403666667,0
1000,3,6.59E-27,1.70E+25,0.404,0
1000,3,3.14E-31,1.58E+30,0.414,0
1000,3,4.48E-35,6.97E+33,0.412,0
1000,3,6.28E-27,8.51E+24,0.398,0
1000,3,9.86E-42,1.66E+41,0.417333333,0
1000,3,4.90E-35,8.93E+33,0.411333333,0
1000,3,1.02E-42,3.47E+41,0.420666667,0
1000,3,7.47E-31,8.21E+28,0.406,0
1000,3,1.44E-32,3.01E+31,0.405666667,0
1000,3,2.78E-35,7.90E+33,0.414,0
1000,3,8.98E-30,1.71E+28,0.409666667,0
1000,3,1.36E-37,7.72E+35,0.417,0
1000,3,1.22E-27,2.50E+25,0.403666667,0
1000,3,8.51E-28,5.20E+25,0.409333333,0
1000,3,1.75E-20,1.02E+19,0.396666667,0
1000,3,4.74E-29,2.30E+27,0.399666667,0
1000,3,2.21E-24,1.16E+22,0.401,0
1000,3,4.97E-27,1.08E+25,0.405333333,0
1000,3,1.59E-36,2.57E+35,0.410666667,0
1000,3,1.28E-34,1.65E+34,0.421333333,0
1000,3,1.52E-26,9.56E+24,0.396666667,0
1000,3,6.13E-36,3.07E+34,0.422,0
1000,3,3.03E-25,1.38E+23,0.401,0
1000,3,2.12E-31,4.45E+29,0.404333333,0
1000,3,2.13E-34,1.24E+33,0.414,0
1000,3,1.91E-25,5.02E+23,0.398666667,0
1000,3,2.65E-28,1.15E+26,0.407,0
1000,3,4.98E-35,3.50E+33,0.414,0
1000,3,9.00E-36,4.27E+34,0.415,0
1000,3,1.14E-39,2.52E+39,0.414333333,0
1000,3,1.11E-32,2.54E+31,0.409666667,0
1000,3,3.28E-30,2.65E+28,0.405333333,0
1000,3,2.54E-37,6.99E+35,0.417333333,0
1000,3,9.42E-38,4.02E+36,0.418333333,0
1000,3,1.14E-33,1.56E+33,0.417,0
1000,3,2.75E-44,1.76E+43,0.419333333,0
1000,3,1.22E-29,5.63E+28,0.404666667,0
1000,3,4.03E-31,4.81E+29,0.406666667,0
1000,3,7.03E-39,6.38E+37,0.423666667,0
1000,3,9.64E-33,1.16E+31,0.417333333,0
1000,3,1.56E-38,2.61E+37,0.422666667,0
1000,3,9.13E-37,6.06E+35,0.411666667,0
1000,3,3.42E-33,2.16E+31,0.415,0
1000,3,2.22E-31,4.80E+29,0.404666667,0
1000,3,7.38E-30,7.03E+27,0.403666667,0
1000,3,1.59E-39,7.22E+38,0.417666667,0
1000,3,4.98E-34,1.17E+33,0.408666667,0
1000,3,4.69E-30,3.99E+27,0.402,0
1000,3,2.04E-29,6.93E+27,0.415666667,0
1000,3,1.05E-41,4.22E+40,0.426333333,0
1000,3,9.01E-38,2.72E+36,0.41,0
1000,3,5.08E-25,1.37E+23,0.403333333,0
1000,3,1.01E-31,5.36E+30,0.413666667,0
1000,3,7.14E-34,2.17E+33,0.411333333,0
1000,3,7.56E-34,4.92E+32,0.414333333,0
1000,3,3.16E-32,1.18E+31,0.409,0
1000,3,1.97E-33,9.01E+31,0.414,0
1000,3,7.59E-33,1.50E+31,0.412666667,0
1000,3,7.70E-29,1.09E+27,0.417,0
1000,3,4.69E-31,2.64E+29,0.411666667,0
1000,3,4.03E-26,1.38E+24,0.41,0
1000,3,3.74E-33,1.68E+31,0.408333333,0
1000,3,2.82E-29,2.84E+27,0.403,0
1000,3,2.63E-31,6.86E+29,0.402666667,0
1000,3,1.52E-41,2.10E+40,0.415666667,0
1000,3,2.67E-31,2.81E+30,0.411,0
1000,3,7.96E-37,1.94E+35,0.410666667,0
1000,3,1.52E-42,1.91E+42,0.42,0
1000,3,6.72E-38,3.50E+36,0.419666667,0
1000,3,1.45E-41,3.99E+40,0.426666667,0
1000,3,7.04E-27,3.58E+25,0.418,0
1000,3,1.68E-39,7.19E+37,0.417,0
1000,3,2.56E-35,3.37E+34,0.419,0
1000,3,1.79E-26,2.08E+24,0.403333333,0
1000,3,1.84E-33,1.39E+32,0.411333333,0
1000,3,4.81E-35,8.45E+33,0.415666667,0
1000,3,2.43E-29,4.75E+27,0.400666667,0
1000,3,2.03E-36,2.28E+35,0.412,0
1000,3,1.51E-29,1.56E+28,0.404,0
1000,3,9.34E-32,3.27E+29,0.405,0
1000,3,4.13E-39,7.88E+37,0.421333333,0
1000,3,2.40E-27,8.60E+25,0.397666667,0
1000,3,1.91E-33,2.12E+31,0.410333333,0
1000,3,3.57E-33,6.74E+31,0.415333333,0
1000,3,1.19E-27,1.60E+26,0.404666667,0
1000,3,5.10E-34,2.29E+32,0.416333333,0
1000,3,2.55E-27,3.09E+25,0.406,0
1000,3,9.15E-33,1.30E+31,0.409666667,0
1000,3,6.40E-34,2.74E+32,0.407333333,0
1000,3,8.63E-24,1.13E+22,0.401333333,0
1000,3,5.01E-40,2.63E+37,0.416666667,0
1000,3,3.49E-34,1.55E+33,0.413,0
1000,3,8.81E-30,3.19E+28,0.409,0
1000,3,4.64E-40,1.74E+39,0.422666667,0
1000,3,1.90E-43,4.71E+42,0.418666667,0
1000,3,2.29E-40,3.26E+39,0.426333333,0
1000,3,3.44E-35,1.81E+34,0.414666667,0
1000,3,8.37E-31,2.08E+29,0.414,0
1000,3,2.18E-43,8.16E+42,0.419333333,0
1000,3,1.11E-30,1.16E+29,0.409333333,0
1000,3,1.21E-27,5.36E+25,0.400333333,0
1000,3,4.15E-32,1.64E+31,0.407666667,0
1000,3,2.65E-39,2.62E+37,0.416,0
1000,3,4.51E-34,2.93E+32,0.410333333,0
1000,3,8.67E-35,2.06E+33,0.409,0
1000,3,2.90E-41,4.57E+40,0.418666667,0
1000,3,1.18E-36,1.61E+35,0.419666667,0
1000,3,4.12E-43,1.80E+43,0.418333333,0
1000,3,1.92E-40,1.96E+39,0.424333333,0
1000,3,3.81E-37,4.57E+35,0.416333333,0
1000,3,6.52E-36,2.24E+34,0.408333333,0
1000,3,1.05E-31,1.27E+30,0.411333333,0
1000,3,1.69E-32,2.47E+31,0.409333333,0
1000,3,2.28E-39,3.89E+38,0.416,0
1000,3,1.57E-29,6.75E+27,0.409,0
1000,3,3.14E-39,1.32E+38,0.431,0
1000,3,2.32E-40,4.16E+39,0.415,0
1000,3,4.90E-34,1.52E+32,0.418,0
1000,3,1.50E-31,9.81E+29,0.415666667,0
1000,3,1.65E-41,2.38E+40,0.428333333,0
1000,3,1.04E-20,7.14E+18,0.390333333,0
1000,3,1.09E-27,7.44E+25,0.406,0
1000,3,1.71E-29,1.03E+28,0.414,0
1000,3,4.75E-35,1.60E+34,0.406666667,0
1000,3,5.64E-43,3.71E+42,0.422333333,0
1000,3,2.14E-37,1.46E+36,0.413333333,0
1000,3,1.21E-35,5.26E+34,0.419666667,0
1000,3,2.07E-40,9.75E+39,0.421333333,0
1000,3,9.96E-34,1.60E+33,0.411333333,0
1000,3,3.49E-36,5.28E+34,0.414,0
1000,3,5.40E-40,6.00E+38,0.425,0
1000,3,7.66E-40,1.10E+38,0.416666667,0
1000,3,4.28E-34,5.41E+32,0.41,0
1000,3,7.16E-45,8.25E+44,0.422333333,0
1000,3,9.76E-28,8.11E+25,0.400333333,0
1000,3,1.02E-29,8.83E+27,0.403333333,0
1000,3,2.50E-30,7.12E+28,0.404666667,0
1000,3,1.53E-32,1.91E+31,0.404333333,0
1000,3,4.50E-31,4.55E+29,0.410666667,0
1000,3,7.78E-34,6.80E+32,0.413666667,0
1000,3,8.67E-29,1.61E+27,0.409,0
1000,3,7.42E-31,1.84E+29,0.41,0
1000,3,9.81E-31,1.43E+29,0.407333333,0
1000,3,3.45E-28,2.88E+26,0.409,0
1000,3,5.07E-31,8.26E+28,0.408,0
1000,3,2.47E-34,9.82E+32,0.411,0
1000,3,8.70E-31,6.87E+29,0.415333333,0
1000,3,2.04E-28,9.68E+26,0.403,0
1000,3,1.04E-27,1.05E+26,0.402666667,0
1000,3,1.55E-37,2.87E+36,0.424,0
1000,3,2.85E-29,2.56E+27,0.403666667,0
1000,3,6.08E-30,4.36E+28,0.401333333,0
1000,3,3.75E-33,2.76E+31,0.409,0
1000,3,4.59E-32,1.15E+31,0.409666667,0
1000,3,1.19E-31,2.57E+30,0.415666667,0
1000,3,9.85E-36,4.31E+34,0.41,0
1000,3,1.05E-29,3.93E+27,0.403666667,0
1000,3,1.43E-35,6.70E+34,0.415666667,0
1000,3,2.21E-27,2.61E+25,0.401333333,0
1000,3,2.85E-31,7.66E+29,0.409333333,0
1000,3,7.50E-31,1.62E+29,0.408333333,0
1000,3,3.74E-33,3.29E+32,0.411666667,0
1000,3,2.87E-33,1.13E+32,0.407666667,0
1000,3,1.48E-43,9.25E+42,0.423,0
1000,3,5.65E-31,2.40E+29,0.399,0
1000,3,7.07E-27,6.08E+24,0.399,0
1000,3,4.29E-33,9.20E+31,0.409,0
1000,3,8.77E-28,9.18E+25,0.402,0
1000,3,8.64E-26,6.21E+23,0.401666667,0
1000,3,8.03E-32,1.22E+30,0.406,0
1000,3,7.78E-34,4.27E+32,0.42,0
1000,3,1.91E-29,2.13E+28,0.407333333,0
1000,3,2.33E-31,2.80E+29,0.408333333,0
1000,3,1.10E-35,1.94E+34,0.419666667,0
1000,3,1.64E-40,1.39E+39,0.419,0
1000,3,4.96E-31,2.31E+29,0.411,0
1000,3,9.31E-39,1.15E+38,0.424666667,0
1000,3,1.04E-26,3.40E+24,0.402,0
1000,3,6.88E-38,1.60E+36,0.418,0
1000,3,1.91E-33,8.00E+31,0.408333333,0
1000,3,3.12E-30,4.03E+28,0.408666667,0
1000,3,3.58E-24,1.73E+22,0.406,0
1000,3,1.37E-30,8.72E+28,0.405333333,0
1000,3,6.51E-38,1.13E+37,0.407666667,0
1000,3,7.50E-31,1.05E+30,0.412666667,0
1000,3,1.54E-34,7.99E+32,0.408,0
1000,3,5.72E-30,8.71E+28,0.399666667,0
1000,3,1.41E-38,1.38E+38,0.418,0
1000,3,1.25E-25,7.77E+23,0.402,0
1000,3,3.83E-28,1.03E+26,0.400333333,0
1000,3,3.35E-40,6.84E+38,0.417,0
1000,3,1.45E-31,2.23E+30,0.413333333,0
1000,3,1.27E-36,4.31E+35,0.411666667,0
1000,3,3.46E-30,1.30E+28,0.405333333,0
1000,3,6.55E-43,2.43E+42,0.428333333,0
1000,3,2.31E-42,4.81E+41,0.419666667,0
1000,3,1.75E-26,1.48E+25,0.402,0
1000,3,1.10E-33,6.66E+31,0.408333333,0
1000,3,2.08E-39,7.08E+37,0.412666667,0
1000,3,1.37E-28,7.57E+26,0.404333333,0
1000,3,1.97E-30,9.50E+28,0.402666667,0
1000,3,3.76E-39,1.31E+38,0.412666667,0
1000,3,1.22E-30,1.15E+30,0.404666667,0
1000,3,1.25E-37,1.15E+36,0.416333333,0
1000,3,3.96E-42,8.72E+40,0.415666667,0
1000,3,3.33E-29,1.38E+27,0.406,0
1000,3,1.90E-28,6.88E+26,0.41,0
1000,3,4.14E-33,1.84E+32,0.416666667,0
1000,3,1.86E-34,2.56E+33,0.412666667,0
1000,3,2.99E-36,4.19E+34,0.414,0
1000,3,1.56E-40,1.21E+39,0.416,0
1000,3,5.61E-38,5.77E+36,0.417333333,0
1000,3,2.33E-44,3.34E+44,0.428333333,0
1000,3,8.39E-28,1.09E+26,0.405,0
1000,3,1.40E-36,5.22E+34,0.416666667,0
1000,3,1.06E-36,2.25E+35,0.411,0
1000,3,1.94E-38,1.89E+37,0.419,0
1000,3,1.46E-28,1.93E+26,0.405333333,0
1000,3,4.74E-24,1.58E+22,0.402,0
1000,3,8.13E-29,3.49E+26,0.403,0
1000,3,1.44E-32,9.44E+30,0.408666667,0
1000,3,1.38E-29,8.96E+27,0.402666667,0
1000,3,9.44E-33,1.28E+31,0.418666667,0
1000,3,1.42E-30,6.38E+28,0.406666667,0
1000,3,6.26E-34,4.38E+33,0.412666667,0
1000,3,2.24E-25,4.31E+23,0.41,0
1000,3,1.49E-32,7.87E+30,0.423,0
1000,3,3.91E-26,1.26E+24,0.396666667,0
1000,3,1.70E-32,8.86E+30,0.408333333,0
1000,3,5.74E-39,1.95E+38,0.412333333,0
1000,3,1.18E-42,5.38E+41,0.425666667,0
1000,3,5.95E-27,3.33E+24,0.404,0
1000,3,3.99E-34,4.48E+32,0.423333333,0
1000,3,5.27E-37,6.97E+35,0.417333333,0
1000,3,5.56E-37,5.20E+34,0.413333333,0
1000,3,7.51E-31,2.67E+29,0.406666667,0
1000,3,1.05E-31,1.78E+31,0.411666667,0
1000,3,9.21E-27,5.80E+24,0.409333333,0
1000,3,1.28E-35,5.20E+33,0.410666667,0
1000,3,1.84E-34,3.82E+33,0.407666667,0
1000,3,9.71E-30,1.11E+28,0.409666667,0
1000,3,4.63E-29,4.08E+27,0.408666667,0
1000,3,1.05E-31,1.75E+30,0.41,0
1000,3,7.02E-37,9.93E+35,0.427333333,0
1000,3,3.28E-41,4.62E+40,0.419,0
1000,3,1.33E-40,2.43E+40,0.416333333,0
1000,3,2.10E-29,3.20E+27,0.404,0
1000,3,9.03E-38,6.59E+36,0.409333333,0
1000,3,1.93E-39,2.62E+37,0.419,0
1000,3,1.20E-32,4.99E+31,0.41,0
1000,3,1.09E-41,7.12E+40,0.418,0
1000,3,4.49E-26,8.11E+23,0.402333333,0
1000,3,2.41E-40,4.92E+38,0.416,0
1000,3,3.88E-30,8.28E+28,0.407333333,0
1000,3,8.37E-36,6.26E+33,0.411,0
1000,3,1.29E-32,2.36E+31,0.407333333,0
1000,3,5.38E-36,3.56E+34,0.414,0
1000,3,1.79E-33,1.93E+32,0.41,0
1000,3,3.58E-26,7.31E+24,0.402,0
1000,3,2.74E-33,1.09E+32,0.416666667,0
1000,3,2.06E-25,9.52E+23,0.411666667,0
1000,3,7.73E-27,1.31E+25,0.403333333,0
1000,3,3.28E-31,6.58E+29,0.414,0
1000,3,3.49E-32,7.77E+30,0.414,0
1000,3,2.73E-36,1.31E+35,0.41,0
1000,3,2.27E-23,1.68E+21,0.406,0
1000,3,1.78E-28,2.22E+26,0.406,0
1000,3,1.78E-42,8.18E+41,0.420333333,0
1000,3,6.37E-36,4.18E+34,0.420666667,0
1000,3,3.46E-30,5.86E+28,0.399,0
1000,3,1.89E-39,9.39E+37,0.421666667,0
1000,3,2.86E-44,3.19E+42,0.421666667,0
1000,3,1.03E-29,8.06E+27,0.403333333,0
1000,3,1.84E-33,1.68E+31,0.409333333,0
1000,3,2.51E-38,1.16E+37,0.419,0
1000,3,3.44E-30,3.11E+28,0.406333333,0
1000,3,9.55E-37,7.78E+35,0.413666667,0
1000,3,1.56E-25,3.65E+23,0.401666667,0
1000,3,1.44E-35,8.91E+33,0.410333333,0
1000,3,1.68E-37,3.56E+36,0.414333333,0
1000,3,1.42E-35,1.59E+34,0.411333333,0
1000,3,2.53E-45,5.28E+44,0.421666667,0
1000,3,2.60E-29,1.32E+28,0.404333333,0
1000,3,1.40E-28,1.94E+27,0.402333333,0
1000,3,2.82E-30,1.04E+29,0.413666667,0
1000,3,4.55E-38,5.83E+36,0.415666667,0
1000,3,3.07E-31,2.12E+29,0.407666667,0
1000,3,2.33E-37,3.74E+35,0.411333333,0
1000,0.5,8.97E-161,5.71E+172,0.521666667,0
1000,0.5,2.88E-147,2.33E+159,0.505333333,0
1000,0.5,3.59E-157,1.17E+166,0.508,0
1000,0.5,1.14E-150,3.10E+158,0.505333333,0
1000,0.5,1.14E-168,3.83E+178,0.519333333,0
1000,0.5,3.01E-147,1.97E+160,0.498333333,0
1000,0.5,1.25E-156,4.57E+168,0.515666667,0
1000,0.5,1.07E-159,1.35E+171,0.512666667,0
1000,0.5,5.68E-147,2.39E+157,0.506666667,0
1000,0.5,3.68E-145,2.02E+155,0.504,0
1000,0.5,1.76E-161,2.48E+174,0.507,0
1000,0.5,9.63E-158,2.64E+169,0.504,0
1000,0.5,3.14E-171,1.04E+184,0.519333333,0
1000,0.5,1.39E-142,6.98E+149,0.489666667,0
1000,0.5,9.12E-160,8.50E+170,0.514333333,0
1000,0.5,1.02E-137,5.73E+142,0.490666667,0
1000,0.5,8.57E-163,3.07E+175,0.51,0
1000,0.5,8.45E-156,6.03E+168,0.501666667,0
1000,0.5,2.29E-176,1.83E+190,0.524666667,0
1000,0.5,3.51E-172,3.81E+185,0.509,0
1000,0.5,1.44E-151,9.87E+164,0.499666667,0
1000,0.5,6.97E-165,2.51E+178,0.517,0
1000,0.5,1.44E-148,2.78E+159,0.502,0
1000,0.5,2.66E-155,2.21E+163,0.501,0
1000,0.5,1.42E-141,1.31E+152,0.499,0
1000,0.5,1.88E-168,1.78E+179,0.506,0
1000,0.5,7.31E-159,1.69E+167,0.491,0
1000,0.5,4.36E-167,5.10E+180,0.520666667,0
1000,0.5,2.11E-166,1.43E+176,0.511666667,0
1000,0.5,8.37E-144,4.75E+156,0.502666667,0
1000,0.5,5.39E-155,1.64E+161,0.504333333,0
1000,0.5,1.82E-157,4.81E+165,0.502333333,0
1000,0.5,1.77E-165,4.94E+178,0.514666667,0
1000,0.5,1.67E-158,6.81E+167,0.509,0
1000,0.5,9.90E-148,3.17E+156,0.500333333,0
1000,0.5,2.21E-138,6.66E+146,0.497,0
1000,0.5,2.35E-156,2.75E+168,0.508333333,0
1000,0.5,1.28E-141,5.35E+151,0.502,0
1000,0.5,2.26E-142,6.10E+153,0.503,0
1000,0.5,1.04E-147,2.49E+160,0.503,0
1000,0.5,6.32E-176,5.54E+191,0.513666667,0
1000,0.5,4.03E-158,5.61E+165,0.506333333,0
1000,0.5,5.09E-153,4.30E+163,0.493333333,0
1000,0.5,4.87E-169,1.99E+178,0.514,0
1000,0.5,5.40E-162,7.46E+175,0.520333333,0
1000,0.5,2.57E-139,7.03E+152,0.501333333,0
1000,0.5,1.31E-151,8.04E+159,0.506666667,0
1000,0.5,5.37E-157,9.53E+167,0.508666667,0
1000,0.5,5.65E-145,1.78E+156,0.501,0
1000,0.5,1.97E-159,9.24E+171,0.500666667,0
1000,0.5,1.45E-161,4.45E+176,0.504333333,0
1000,0.5,1.23E-136,2.87E+148,0.488,0
1000,0.5,5.23E-161,1.88E+172,0.514,0
1000,0.5,2.60E-154,2.77E+162,0.499333333,0
1000,0.5,6.85E-155,2.17E+165,0.511666667,0
1000,0.5,1.26E-141,2.90E+148,0.496666667,0
1000,0.5,3.76E-150,1.01E+159,0.499,0
1000,0.5,4.48E-145,8.07E+152,0.497,0
1000,0.5,1.45E-138,5.62E+146,0.499666667,0
1000,0.5,6.84E-172,2.97E+181,0.515666667,0
1000,0.5,2.81E-143,3.19E+153,0.503666667,0
1000,0.5,1.90E-149,1.67E+161,0.502,0
1000,0.5,1.13E-165,1.62E+178,0.514,0
1000,0.5,6.55E-153,1.67E+162,0.520666667,0
1000,0.5,2.99E-155,2.50E+169,0.502,0
1000,0.5,4.02E-160,6.99E+170,0.51,0
1000,0.5,1.16E-164,2.86E+175,0.512333333,0
1000,0.5,1.92E-146,4.94E+154,0.500666667,0
1000,0.5,2.11E-148,5.32E+157,0.508,0
1000,0.5,1.63E-152,6.09E+163,0.512333333,0
1000,0.5,4.12E-157,7.26E+167,0.505333333,0
1000,0.5,3.13E-144,2.74E+156,0.502666667,0
1000,0.5,6.28E-152,1.07E+162,0.508333333,0
1000,0.5,5.23E-154,3.23E+167,0.504,0
1000,0.5,6.68E-146,8.89E+153,0.494333333,0
1000,0.5,4.12E-142,7.04E+151,0.49,0
1000,0.5,1.92E-151,4.22E+157,0.486,0
1000,0.5,1.85E-153,2.96E+164,0.508,0
1000,0.5,3.90E-157,1.24E+169,0.510333333,0
1000,0.5,8.00E-156,1.88E+165,0.513666667,0
1000,0.5,6.12E-170,4.09E+182,0.514333333,0
1000,0.5,1.73E-168,7.56E+179,0.508,0
1000,0.5,7.52E-160,4.74E+168,0.510333333,0
1000,0.5,2.70E-140,4.52E+149,0.5,0
1000,0.5,1.49E-148,7.93E+160,0.499,0
1000,0.5,6.50E-163,3.63E+172,0.497666667,0
1000,0.5,1.01E-173,4.56E+187,0.515666667,0
1000,0.5,1.32E-147,7.59E+156,0.504666667,0
1000,0.5,2.48E-160,1.35E+170,0.519,0
1000,0.5,9.37E-148,7.48E+157,0.502666667,0
1000,0.5,5.32E-153,3.61E+165,0.510666667,0
1000,0.5,2.11E-170,1.12E+183,0.531333333,0
1000,0.5,3.45E-162,6.76E+173,0.511666667,0
1000,0.5,4.07E-171,5.99E+184,0.512333333,0
1000,0.5,7.34E-149,9.03E+159,0.503333333,0
1000,0.5,4.81E-158,1.03E+170,0.504666667,0
1000,0.5,3.18E-166,7.25E+180,0.521333333,0
1000,0.5,8.48E-154,1.64E+168,0.515,0
1000,0.5,4.57E-168,5.67E+182,0.516333333,0
1000,0.5,4.19E-158,1.65E+168,0.489,0
1000,0.5,9.94E-140,4.37E+147,0.487333333,0
1000,0.5,1.09E-157,6.82E+168,0.51,0
1000,0.5,2.10E-145,2.99E+155,0.496333333,0
1000,0.5,9.44E-160,1.38E+169,0.514666667,0
1000,0.5,4.18E-160,3.14E+169,0.516333333,0
1000,0.5,1.03E-153,3.10E+161,0.501,0
1000,0.5,2.49E-164,7.31E+175,0.512,0
1000,0.5,1.37E-162,8.29E+174,0.509666667,0
1000,0.5,1.44E-150,2.96E+160,0.503,0
1000,0.5,4.05E-153,5.89E+164,0.509333333,0
1000,0.5,2.16E-149,7.72E+158,0.490666667,0
1000,0.5,2.07E-140,1.19E+149,0.488666667,0
1000,0.5,3.46E-149,1.21E+157,0.500666667,0
1000,0.5,1.20E-147,1.09E+155,0.499666667,0
1000,0.5,1.50E-169,3.12E+177,0.527,0
1000,0.5,6.68E-155,5.76E+167,0.516,0
1000,0.5,7.47E-139,7.53E+149,0.503333333,0
1000,0.5,1.26E-144,1.68E+154,0.492,0
1000,0.5,2.09E-159,9.43E+173,0.507333333,0
1000,0.5,1.66E-168,6.10E+182,0.515333333,0
1000,0.5,1.95E-153,5.09E+165,0.509,0
1000,0.5,3.14E-166,8.20E+177,0.512666667,0
1000,0.5,4.38E-164,3.64E+175,0.512333333,0
1000,0.5,7.04E-150,1.54E+162,0.497333333,0
1000,0.5,1.97E-166,4.83E+177,0.516666667,0
1000,0.5,1.36E-164,1.53E+177,0.508333333,0
1000,0.5,6.10E-147,2.95E+160,0.500666667,0
1000,0.5,1.16E-170,3.17E+186,0.518333333,0
1000,0.5,2.92E-149,3.69E+159,0.501666667,0
1000,0.5,6.62E-156,1.29E+165,0.509,0
1000,0.5,4.78E-157,3.09E+166,0.515,0
1000,0.5,2.15E-156,2.64E+165,0.508333333,0
1000,0.5,1.70E-177,2.69E+192,0.538666667,0
1000,0.5,2.97E-147,2.70E+157,0.489,0
1000,0.5,2.24E-159,7.90E+169,0.499333333,0
1000,0.5,1.96E-184,1.75E+199,0.530666667,0
1000,0.5,6.10E-178,9.65E+192,0.529,0
